id_tanaman,nama_daun,harga,butuh,satuan,nama_toko,url
14,Daun Kelor Sayuran Segar,5000,50,gram,Sitishopp,https://shopee.co.id/Daun-kelor-sayuran-segar(50gram)-i.25217775.3951357447?sp_atk=cc8e7b28-7a17-4504-87a4-a7e3e9c78643
14,Daun Kelor Fresh,6000,150,gram,Blonjoesayur,https://shopee.co.id/DAUN-KELOR-FRESH-i.25517717.11231249035?sp_atk=ccde7a66-481d-4563-bd31-b0d94fabca5c
14,Daun Kelor Segar Fresh Petik,10000,250,gram,Herherbal165,https://shopee.co.id/Daun-kelor-segar-fresh-petik-i.214330417.15635207821?sp_atk=d893ccbe-d1d2-473a-b21e-06778fb320c7
14,Daun Kelor,10500,100,gram,VeggieTall,https://shopee.co.id/Daun-Kelor-100gr-500gr-i.257674084.7940212405?sp_atk=a3440ca9-866d-4f9d-8f5d-76e697bf830d
14,Daun Kelor Segar,19000,500,gram,Deystore123,https://shopee.co.id/DAUN-KELOR-SEGAR-500-GRM-i.327191309.6459080385?sp_atk=d6d16627-7d22-4b31-9a23-783fc1d7f9e2
14,Daun Kelor Segar,10000,250,gram,Psbbstore,https://shopee.co.id/PASAR-GUBENG-Daun-Kelor-segar-i.165485489.4781023784?sp_atk=b24cc9c3-59dc-4d23-bf4d-d81410b13336
14,Daun Kelor Segar Organik,4000,100,gram,Kebunrumahkuu,https://shopee.co.id/Daun-kelor-segar-organik-i.381237387.7579667213?sp_atk=dd603d23-8db4-47a6-85b1-ee699e646844
14,Daun Kelor Segar,29900,400,gram,Taman_William,https://shopee.co.id/DAUN-KELOR-SEGAR-500G-SEGAR-PETIK-DADAKAN-LANGSUNG-DARI-POHON-i.298909946.9742887776?sp_atk=dec42b8e-f2d7-42c8-8819-5933694dc50a
14,Daun Kelor Fresh Quality,8999,150,gram,Toko Tepi,https://shopee.co.id/Daun-Kelor-Segar-150gr-Fresh-Quality-i.244336125.6838659954?sp_atk=7684969a-3d4d-46b7-bb36-ae6ae73100ac
14,Daun Kelor Segar,5000,100,gram,AR_Plants99,https://shopee.co.id/Daun-kelor-segar-100-gram-i.297452278.4961389993?sp_atk=f9d7c978-bd67-4a4b-86cc-8e08023f4ce5
14,Daun Kelor Segar,8500,100,gram,Adi Flora,https://www.tokopedia.com/adiflora/daun-kelor-segar?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar,25000,200,gram,Adehikmahshop,https://www.tokopedia.com/ade31/daun-kelor-segar-langsung-petik-kirim?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar,5000,50,gram,Padasuka Mart ID,https://www.tokopedia.com/pm-id/daun-kelor-segar?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar Langsung petik,11000,120,gram,Kebun Herbal Organik,https://www.tokopedia.com/kebunherba/promo-daun-kelor-segar-langsung-petik?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar ,15000,250,gram,Ark Herdis,https://www.tokopedia.com/arkherdis/daun-kelor-segar-di-petik-setelah-ada-order-masuk?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar,9000,100,gram,Sakura Herbal Alami,https://www.tokopedia.com/sakuraherbal12/daun-kelor-segar-anti-kanker-dan-stres?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar,7500,500,gram,Green Flowers Store,https://www.tokopedia.com/green-flowers-store/daun-kelor-segar-di-jual-per-100-gram?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar Alami ,5000,150,gram,Alvindo Takan Ternak,https://www.tokopedia.com/alvindopakan/daun-kelor-segar-alami-dipetik-saat-order-sayuran-herbal-grab-gojek?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar Fresh,13500,100,gram,Herbal Jaksel,https://www.tokopedia.com/jaksels/daun-kelor-segar-fresh-bahan-herbal?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar Alami ,10000,100,gram,Dientoko,https://www.tokopedia.com/dientoko-1/daun-kelor-segar-alami-100-gram-100-gram?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar,12000,100,gram,Toko Naraya Herbal,https://www.tokopedia.com/narayaherbal/daun-kelor-segar-anti-kanker-dan-stres?extParam=ivf%3Dfalse%26src%3Dsearch
14,Daun Kelor Segar Petik,20000,300,gram,Usaha dan Doa,https://www.tokopedia.com/usahadan/daun-kelor-segar-petik-kirim?extParam=ivf%3Dfalse%26src%3Dsearch
16,Daun Sirih Cina Segar,15000,500,gram,Sitishopp,https://shopee.co.id/product/25217775/10069974879
16,Daun Sirih Cina Segar Fress,57000,1,kg,Herherbal165,https://shopee.co.id/Daun-sirih-segar-fress-1kg-i.214330417.6049107849?sp_atk=3929f6cf-fb06-4933-9bb1-a5c812caeab5
16,Daun Sirih Hijow Segar,20000,500,gram,Deystore123,https://shopee.co.id/Daun-sirih-hijow-segar-per-500-grm-i.327191309.6759670720?sp_atk=ada7df4e-1d1c-4db0-b185-69f9a57ba6ff
16,Daun Sirih,10000,1,ikat,Psbbstore,https://shopee.co.id/PASAR-GUBENG-Daun-sirih-Daun-Soroh-Per-ikat-i.165485489.11019784402?sp_atk=a5411130-bb9b-452c-b054-c78c0a6658e7
16,Daun Sirih Ketumpang,9000,200,gram,AR_Plants99,https://shopee.co.id/TERMURAH-!!!-DAUN-SIRIH-CINA-SEGAR-ketumpang-suruhan-200-GRAM-i.297452278.8717875127?sp_atk=34bf4738-c051-4858-84f8-697dc4728f60
16,Daun Sirih Segar,15000,1,ikat,Lotus_gallery,https://shopee.co.id/Daun-Sirih-segar-satu-ikat-i.66223049.3852752885?sp_atk=e970edaa-6a56-47bd-9247-3745a703c4d9
16,Daun Sirih Segar,4000,1,ikat,Samira.project,https://shopee.co.id/DAUN-SIRIH-SEGAR-HARGA-UNTUK-1-IKAT-ISI-BANYAK-BELI-5-IKAT-GRATIS-1-IKAT-i.82521326.3936355860?sp_atk=da7aeeaf-b999-4967-9569-62c9574e0503
16,Daun Sirih Hijau Segar,25000,200,gram,Rezza.tamanindah01,https://shopee.co.id/Daun-Sirih-Hijau-Segar-200-Gram-Obat-Herbal-Daun-Sereuh-i.276578799.7163632235?sp_atk=a741265c-75ce-461e-b31c-6d4a74d5759d
16,Daun Suruhan Sirih Cina,7900,200,gram,Cv_tanamanindah,https://shopee.co.id/Daun-Suruhan-Sirih-Cina-200-Gram-Ketumpang-Air-Segar-i.375641824.4079427938?sp_atk=be4a8a47-ad5e-40e6-a339-c84dde31af56
16,Daun Sirih Cina Fres,16500,500,gram,Tunasherbal,https://shopee.co.id/Daun-Sirih-Cina-Fres-500-Gram-i.322344145.5260245462?sp_atk=78e6c273-5a9f-47e8-a1a0-0abf5a319225
16,Daun Sirih Cina,38500,1,kg,Herlinandito1997,https://shopee.co.id/Daun-sirih-cina-atau-daun-suruhan-fresh-1-kg-i.95707859.1567248255?sp_atk=cf842c03-1ed6-4798-bd2c-ca4694dc7f1f
16,Daun Sirih Hijau Segar,28000,1,kg,Marzia.kurma,https://shopee.co.id/DAUN-SIRIH-HIJAU-Segar-Harga-Murah-1-KG-i.215495571.6933095500?sp_atk=c4eabf42-5e9d-4dd6-97e7-f61a446d9645
16,Daun Sirih Cina,20000,500,gram,Hanun_putri_shop07,https://shopee.co.id/DAUN-SIRIH-CINA-SURUHAN-KETUMPANG-OBAT-ALAMI-ASAM-URAT-REMATIK-BISUL-i.93458889.6620183744?sp_atk=23148f71-e785-439e-8619-aa3c53f8f80b
16,Daun Sirih Segar,17000,200,gram,Adehikmahshop,https://www.tokopedia.com/ade31/daun-sirih-segar-daun-obat-herbal-bf8d
16,Daun Sirih Fresh,7000,100,gram,Kebun Herbal Organik,https://www.tokopedia.com/kebunherba/ready-daun-sirih-fresh-penangkal-kanker
16,Daun sirih hijau,40000,500,gram,Ark Herdis,https://www.tokopedia.com/arkherdis/daun-sirih-hijau-500-gram
16,Sirih Cina Segar,31500,1,kg,Sakura Herbal Alami,https://www.tokopedia.com/sakuraherbal12/daun-suruhan-1kg-sirih-cina-segar
16,Daun Sirih Segar,18000,250,gram,Herbal Jaksel,https://www.tokopedia.com/jaksels/daun-sirih-segar
16,Daun Sirih Cina,10000,100,gram,Dientoko,https://www.tokopedia.com/dientoko-1/daun-sirih-cina-suruhan-tumpangan-air-obat-herbal-alami-100-gram-100-gram
16,Daun Sirih Cina,35000,200,gram,Tanamanobatherbalsulawesi,https://www.tokopedia.com/tanamanobatherbalsu-1/daun-sirih-cina-suruhan-ketumpang-air-segar-200-gram?src=topads
16,Daun Sirih Hijau Segar Obat Herbal,25000,250,gram,GoodCheap,https://www.tokopedia.com/goodch/daun-sirih-hijau-segar-obat-herbal-250gr?extParam=ivf%3Dfalse%26src%3Dsearch
16,Daun Sirih Segar,10000,50,gram,Ciamarket,https://www.tokopedia.com/ciamarket/daun-sirih-segar?extParam=ivf%3Dfalse%26src%3Dsearch
16,Daun Sirih Hijau Segar,15000,400,gram,Florist and Crafts,https://www.tokopedia.com/floristandcrafts/daun-sirih-hijau-segar?extParam=ivf%3Dfalse%26src%3Dsearch
16,Daun Sirih Cina,10000,1,kg,Sevi Olshop Plant,https://www.tokopedia.com/seviolshopplant/daun-sirih-cina-daun-sirihan-segar-per-1-kg?extParam=ivf%3Dfalse%26src%3Dsearch
16,Daun Sirih Hijau Segar,25000,250,gram,Kayee Organic,https://www.tokopedia.com/kayeeorganic/daun-sirih-hijau-segar-250gr?src=topads
18,Kencur Empon - Empon,17000,250,gram,Blonjoesayur,https://shopee.co.id/KENCUR-EMPON-EMPON-i.25517717.3198100383?sp_atk=74d84b97-9f76-4b29-822f-88cb5d62c3b5
18,Kencur,10000,100,gram,Psbbstore,https://shopee.co.id/PASAR-GUBENG-Kencur-i.165485489.9357442527?sp_atk=f6725dce-6b10-4e1f-a930-33f9ebe61bd2
18,Kencur Bumbu Dapur,9500,100,gram,Toko Tepi,https://shopee.co.id/Kencur-100gr-Kencur-Bumbu-Dapur-Kencur-Segar-Cikur-i.244336125.4735181106?sp_atk=4448f338-7b42-4e5f-af51-78dbefbbd55f
18,Kencur Segar Cikur,7500,250,gram,Jama49om,https://shopee.co.id/250g-Kencur-Segar-Cikur-Fresh-Murah-Asli-Ekspor-Quality-i.296981496.8574745275?sp_atk=89b0896a-f3a8-4b67-9283-c95c026a9216
18,Kencur,16000,500,gram,Arifleman,https://shopee.co.id/KENCUR-(-BUMBU-DAPUR-)-100-gram-i.28237309.5301511028?sp_atk=b30b22c6-a375-449d-bb16-1589efa6b523
18,Kencur Segar,15000,500,gram,Gembili237,https://shopee.co.id/Kencur-Segar-500-Gram-i.78226768.13257816863?sp_atk=0f540ac8-4aa4-47fc-af24-a1dd2f8bdbde
18,Kencur,18000,1,kg,Assanet,https://shopee.co.id/Kencur-1kg-i.58130158.12627539786?sp_atk=e1cc5fd1-9eee-4d85-9e29-a8e933434d89
18,Kencur,22000,1,kg,Aksan55,https://shopee.co.id/Kencur-1-kg-i.86835874.4834654759?sp_atk=d95f83ae-086b-4fc9-ac3a-5ca57c169155
18,Kencur Fresh Petani,19950,1,kg,Wisuyan_store,https://shopee.co.id/KENCUR-MURAH-1KG-Kencur-1-kg-Fresh-Petani-Kencur-Rempah-Sayur-Segar-1kg-Murah-i.273270132.10504926869?sp_atk=a4843b24-7cb6-4792-8571-9e62d97e6e62
18,Kencur Lokal Kudus,19999,1,kg,Kiftihalimahislami,https://shopee.co.id/Kencur-Lokal-Kudus-Kencur-Segar-Kencur-Tua-Bibit-Kencur-i.17897590.6152505137?sp_atk=d88f15c0-cb60-4383-a74d-17f3d13537b3
18,Kencur Ciamis Asli,20000,1,kg,Hikamshop_24,https://shopee.co.id/(-1kg-)kencur-cikur-ciamis-asli-rasa-enak-pedas-beda-sama-kenvmcur-lain-cocok-buat-jamu-bumbu-maknan-terutama-seblak-i.652735282.10582751438?sp_atk=2ce77667-4823-400d-a2aa-c4b7e8889da8
18,Kencur Murah Tua Segar Alami,16900,500,gram,Sruputherbal,https://shopee.co.id/KENCUR-500g-MURAH-TUA-SEGAR-ALAMI-COD--i.233475466.5425006051?sp_atk=6e507ff9-c391-4c47-a81c-677cb2f2a8ff
18,Kencur Bumbu Dapur Makassar,35000,500,gram,Sayurmakassar,https://shopee.co.id/Kencur-Rempah-Bumbu-Dapur-Makassar-i.334807573.9509762897?sp_atk=c70de7a1-1cf4-4528-9098-addcf0ed26e2
18,Kencur Sayur Segar,5000,100,gram,Kebun Herbal Organik,https://www.tokopedia.com/kebunherba/promo-gudang-sayur-segar-kencur-100-gram
18,Kencur Segar Presh,29500,500,gram,Sakura Herbal Alami,https://www.tokopedia.com/sakuraherbal12/jual-murah-kencur-segar-presh-500grm
18,Kencur ,18000,250,gram,Herbal Jaksel,https://www.tokopedia.com/jaksels/kencur-250-gr-bumbu-dapur
18,Kencur Segar,10000,100,gram,Dientoko,https://www.tokopedia.com/dientoko-1/kencur-segar-100-gram
18,Kencur Segar,18000,500,gram,Sang Rempah,https://www.tokopedia.com/sangrempah/promo-kencur-segar-500-gram?extParam=ivf%3Dfalse%26src%3Dsearch
18,Kencur Segar Herbal Alami,14929,500,gram,Endojoyo Group,https://www.tokopedia.com/endojoyogroup/500gr-kencur-segar-herbal-alami?src=topads
18,Kencur Mentah Rempah,5000,100,gram,Enka Online,https://www.tokopedia.com/enkaonline/kencur-mentah-rempah-100-gram?extParam=ivf%3Dfalse%26src%3Dsearch
18,Kencur,10000,250,gram,Serbasediasolo,https://www.tokopedia.com/serbasediasolo/kencur-250gr?extParam=ivf%3Dfalse%26src%3Dsearch
18,Kencur Cikur Segar,26950,1,kg,Speed-Mart,https://www.tokopedia.com/speed-mart/kencur-cikur-segar-1-kg-rempah-bumbu-dapur?extParam=ivf%3Dfalse%26src%3Dsearch
18,Kencur,4000,250,gram,YA-NIZ Mart,https://www.tokopedia.com/toko-ya-niz/kencur-250gr-berat-100g?extParam=ivf%3Dfalse%26src%3Dsearch
18,Kencur,7000,250,gram,Blisayur,https://www.tokopedia.com/blisayur/kencur-250gr?extParam=ivf%3Dfalse%26src%3Dsearch
18,Kencur Segar,24500,1,kg,Gudang Kencur Segar,https://www.tokopedia.com/gudangkencur/kencur-segar-1-kg-asli-banten-murah-kulaitas-joss?extParam=ivf%3Dfalse
20,Lengkuas 250 gr,10100,250,gram,shopee_segar_surabaya,https://shopee.co.id/Lengkuas-250-gr-i.457823043.9864370903?sp_atk=ec539ef3-d1b3-4655-905c-417543c8d425&xptdk=ec539ef3-d1b3-4655-905c-417543c8d425
20,Lengkuas/Laja Rempah Bumbu Masak Dapur segarmart bandung,5999,250,gram,segarmart,https://shopee.co.id/Lengkuas-Laja-Rempah-Bumbu-Masak-Dapur-segarmart-bandung-i.413425485.13335271893?sp_atk=9bb3cbdc-96b1-45ca-ab49-9569ac7bee75&xptdk=9bb3cbdc-96b1-45ca-ab49-9569ac7bee75
20,LENGKUAS/LAOS SAYUR 1KG [COD],6000,1,kg,fauziedoodles2,https://shopee.co.id/LENGKUAS-LAOS-SAYUR-1KG-COD--i.178945783.16527809715?sp_atk=aa9d027f-ba42-497d-a4f2-3004157ed006&xptdk=aa9d027f-ba42-497d-a4f2-3004157ed006
20,LAOS / LENGKUAS MERAH 1 KG,11999,1,kg,rianimayang,https://shopee.co.id/LAOS-LENGKUAS-MERAH-1-KG-i.18331070.10930565248?sp_atk=b2a6a372-e7da-4cf7-88ac-b807c2a8654d&xptdk=b2a6a372-e7da-4cf7-88ac-b807c2a8654d
20,Lengkuas,15000,1,kg,sayur_attar,https://shopee.co.id/Lengkuas-i.105792168.6359076038?sp_atk=86facba1-f988-475a-b201-13f639c627ba&xptdk=86facba1-f988-475a-b201-13f639c627ba
20,Pasar Kita - Lengkuas Lengkoas Super Segar Laos Laja - Fresh Galangal Penyedap Bumbu Makanan 250gr,6000,250,gram,pasarkitamahoni,https://shopee.co.id/Pasar-Kita-Lengkuas-Lengkoas-Super-Segar-Laos-Laja-Fresh-Galangal-Penyedap-Bumbu-Makanan-250gr-i.89665705.7191455372?sp_atk=06c0eba4-142b-40e4-a10f-6c211d316b43&xptdk=06c0eba4-142b-40e4-a10f-6c211d316b43
20,Lengkuas Kering | Laos | Alpinia | JSR 100%,7000,100,gram,mardjojamu92,https://shopee.co.id/Lengkuas-Kering-Laos-Alpinia-JSR-100--i.264822962.6772722285?sp_atk=0d54fd58-a190-4b16-bc2b-7286246cf42f&xptdk=0d54fd58-a190-4b16-bc2b-7286246cf42f
20,Lengkuas/Laja/Laos bumbu dapur 500g Murah,5000,500,gram,santhreetani,https://shopee.co.id/Lengkuas-Laja-Laos-bumbu-dapur-500g-Murah-i.406404067.13689904152?sp_atk=43d8771e-1a37-4db5-9642-bb8f254692ff&xptdk=43d8771e-1a37-4db5-9642-bb8f254692ff
20,Lengkuas 250 gr,8800,250,gram,shopee_segar,https://shopee.co.id/Lengkuas-250-gr-i.379357698.8413730729?sp_atk=dcf3c9c7-dead-45d1-81c1-a6fff7485bc0&xptdk=dcf3c9c7-dead-45d1-81c1-a6fff7485bc0
20,lengkuas laos 200 gr,5000,200,gram,waringin_7,https://shopee.co.id/lengkuas-laos-200-gr-i.15160602.11718980404?sp_atk=157a0511-f96c-40e9-9975-597d97fb1d23&xptdk=157a0511-f96c-40e9-9975-597d97fb1d23
20,Lengkuas Segar atau Laja Bumbu bisa herbal,4800,100,gram,herba_store86,https://shopee.co.id/Lengkuas-Segar-atau-Laja-Bumbu-bisa-herbal-i.347838457.9902371663?sp_atk=45f87702-8387-47f6-95e2-8d71934d9330&xptdk=45f87702-8387-47f6-95e2-8d71934d9330
20,lengkuas super. 500 gram,6000,500,gram,deni99efendi,https://shopee.co.id/lengkuas-super.-500-gram-i.127595425.17559174847?sp_atk=aee5f97a-9ed5-4589-9c7b-ce4c85b93364&xptdk=aee5f97a-9ed5-4589-9c7b-ce4c85b93364
20,"Lengkuas / Laos 250 Gram, Lengkuas / laos 250 gram, Lengkuas, Laja, Laos Semarang Area",7000,250,gram,rempahdapurbumbumasak,https://shopee.co.id/Lengkuas-Laos-250-Gram-Lengkuas-laos-250-gram-Lengkuas-Laja-Laos-Semarang-Area-i.718110446.11892193218?sp_atk=4543a7f8-3cc6-4bb2-9d13-1fe6ed381f30&xptdk=4543a7f8-3cc6-4bb2-9d13-1fe6ed381f30
20,LENGKUAS MERAH SEGAR 1KG/LAOS MERAH SEGAR,12000,1,kg,halohojayalestari,https://shopee.co.id/LENGKUAS-MERAH-SEGAR-1KG-LAOS-MERAH-SEGAR-i.322202857.4489609783?sp_atk=9641af77-ebcb-4c04-aedf-325a9b3abed0&xptdk=9641af77-ebcb-4c04-aedf-325a9b3abed0
20,Laos / Lengkuas - Berat 200gram,4450,200,gram,mracang_market,https://shopee.co.id/Laos-Lengkuas-Berat-200gram-i.89921731.15702436529?sp_atk=efb3f0f8-2444-4219-9511-da41a682e10c&xptdk=efb3f0f8-2444-4219-9511-da41a682e10c
20,Lengkuas Segar Laos Merah 500 Gram,10000,500,gram,homecalist.id,https://shopee.co.id/Lengkuas-Segar-Laos-Merah-500-Gram-i.175805470.12957697330?sp_atk=54d751db-4d66-4b3b-a589-96ad7a826633&xptdk=54d751db-4d66-4b3b-a589-96ad7a826633
20,lengkuas laos rempah bumbu masakan lengkuas murah,1500,250,gram,marcheljogja,https://shopee.co.id/lengkuas-laos-rempah-bumbu-masakan-lengkuas-murah-i.273496124.15327586113?sp_atk=b0e740e5-663c-4e7e-88ed-7d9275da8f41&xptdk=b0e740e5-663c-4e7e-88ed-7d9275da8f41
20,"LENGKUAS SEGAR ,250 GRM",2000,250,gram,indro_wahyudi,https://shopee.co.id/LENGKUAS-SEGAR-250-GRM-i.138064429.11766383172?sp_atk=a7d296e5-0741-42ee-9d94-3250349108ee&xptdk=a7d296e5-0741-42ee-9d94-3250349108ee
20,Lengkuas merah 1kg | Lengkoas | Laja,11000,1,kg,ghanifarmshop,https://shopee.co.id/Lengkuas-merah-1kg-Lengkoas-Laja-i.337552513.10985916386?sp_atk=7dd94792-352e-4a88-97e5-85583b0e5aab&xptdk=7dd94792-352e-4a88-97e5-85583b0e5aab
20,Lengkuas / laos segar bumbu masak murah,8000,1,kg,herbalova1,https://shopee.co.id/Lengkuas-laos-segar-bumbu-masak-murah-i.7897530.13004779837?sp_atk=7c247c39-7f63-452e-87e2-df1804274145&xptdk=7c247c39-7f63-452e-87e2-df1804274145
20,LENGKUAS SEGAR 1 KG,5600,1,kg,galeri_mustika_cell,https://shopee.co.id/LENGKUAS-SEGAR-1-KG-i.211910375.6483764071?sp_atk=501d8591-0e0d-43d6-9f93-a24f0eccb47f&xptdk=501d8591-0e0d-43d6-9f93-a24f0eccb47f
20,Lengkuas merah segar,800,100,gram,miftakhulhuda0102,https://shopee.co.id/Lengkuas-merah-segar-i.328861228.15904518421?sp_atk=05825fcd-fde5-4ac7-9e07-ff1b380e1796&xptdk=05825fcd-fde5-4ac7-9e07-ff1b380e1796
20,Lengkuas 200gr FreshBox,6300,200,gram,freshbox,https://shopee.co.id/Lengkuas-200gr-FreshBox-i.77679332.2318657336?sp_atk=674ce33e-0e5f-4935-aeae-8a243a9f7617&xptdk=674ce33e-0e5f-4935-aeae-8a243a9f7617
20,Lengkuas / Laos - 250 Gram,4000,250,gram,pedagangsayur21,https://shopee.co.id/Lengkuas-Laos-250-Gram-i.188224035.6902407143?sp_atk=cc58da68-8f82-4856-a863-d3387697a79b&xptdk=cc58da68-8f82-4856-a863-d3387697a79b
20,Greenara Ground Galangal 50gr / Bubuk Lengkuas,12500,50,gram,greenaraofficial,https://shopee.co.id/Greenara-Ground-Galangal-50gr-Bubuk-Lengkuas-i.79297074.8887044593?sp_atk=aaa216bf-3511-409c-963f-0092436144bc&xptdk=aaa216bf-3511-409c-963f-0092436144bc
19,DAUN KUMIS KUCING SEGAR ORGANIK 500 GRAM GRAM (OBAT HERBAL) TANAMAN HERBAL,24000,500,gram,yaniicerry,https://shopee.co.id/DAUN-KUMIS-KUCING-SEGAR-ORGANIK-500-GRAM-GRAM-(OBAT-HERBAL)-TANAMAN-HERBAL-i.50886182.6753646915?sp_atk=aa899411-8ebd-45aa-990a-fa14aede963c&xptdk=aa899411-8ebd-45aa-990a-fa14aede963c
19,BIBIT KUMIS KUCING SIAP TANAM (beli 5 gratis 1),3999,1,bibit,nikobibittanaman,https://shopee.co.id/BIBIT-KUMIS-KUCING-SIAP-TANAM-(beli-5-gratis-1)-i.319761492.8905881358?sp_atk=dead6808-512a-4864-b421-7ef956e5f1f5&xptdk=dead6808-512a-4864-b421-7ef956e5f1f5
19,obat batu ginjal Herbal daun jamu suplemen kesehatan kapsul kumis kucing isi 50,37000,50,butir,randzey,https://shopee.co.id/obat-batu-ginjal-Herbal-daun-jamu-suplemen-kesehatan-kapsul-kumis-kucing-isi-50-i.292999416.5252468148?sp_atk=39c9b4c6-71fb-44c0-879a-15a8148366cc&xptdk=39c9b4c6-71fb-44c0-879a-15a8148366cc
19,Readyy Daun kumis kucing segar 100gram organik siap ambil ke kebun,5000,100,gram,center_plants_indonesia,https://shopee.co.id/Readyy-Daun-kumis-kucing-segar-100gram-organik-siap-ambil-ke-kebun-i.400278190.9224958512?sp_atk=13b1c08d-7260-4b11-9aa1-4d224885486d&xptdk=13b1c08d-7260-4b11-9aa1-4d224885486d
